,Date,Adm1,precipitation
3397,1-Apr-14,Bourem,0.078
3398,6-Apr-14,Bourem,0.108
3399,11-Apr-14,Bourem,0.123
3400,16-Apr-14,Bourem,0.133
3401,21-Apr-14,Bourem,0.157
3402,26-Apr-14,Bourem,0.205
3403,1-May-14,Bourem,0.234
3404,6-May-14,Bourem,0.522
3405,11-May-14,Bourem,0.291
3406,16-May-14,Bourem,0.882
3407,21-May-14,Bourem,0.275
3408,26-May-14,Bourem,0.422
3409,1-Jun-14,Bourem,0.331
3410,6-Jun-14,Bourem,0.374
3411,11-Jun-14,Bourem,0.461
3412,16-Jun-14,Bourem,0.415
3413,21-Jun-14,Bourem,0.809
3414,26-Jun-14,Bourem,4.531
3415,1-Jul-14,Bourem,3.03
3416,6-Jul-14,Bourem,9.282
3417,11-Jul-14,Bourem,4.431
3418,16-Jul-14,Bourem,5.409
3419,21-Jul-14,Bourem,10.313
3420,26-Jul-14,Bourem,3.262
3421,1-Aug-14,Bourem,11.66
3422,6-Aug-14,Bourem,9.481
3423,11-Aug-14,Bourem,18.607
3424,16-Aug-14,Bourem,7.294
3425,21-Aug-14,Bourem,10.913
3426,26-Aug-14,Bourem,6.486
3427,1-Sep-14,Bourem,3.019
3428,6-Sep-14,Bourem,4.959
3429,11-Sep-14,Bourem,3.973
3430,16-Sep-14,Bourem,4.714
3431,21-Sep-14,Bourem,1.42
3432,26-Sep-14,Bourem,2.545
3433,1-Oct-14,Bourem,0.89
3434,6-Oct-14,Bourem,0.579
3435,11-Oct-14,Bourem,0.452
3436,16-Oct-14,Bourem,0.437
3437,21-Oct-14,Bourem,0.407
3438,26-Oct-14,Bourem,0.406
3439,1-Nov-14,Bourem,0.185
3440,6-Nov-14,Bourem,0.037
3441,11-Nov-14,Bourem,0
3442,16-Nov-14,Bourem,0
3443,21-Nov-14,Bourem,0
3444,26-Nov-14,Bourem,0
3445,1-Dec-14,Bourem,0.036
3446,6-Dec-14,Bourem,0.045
3447,11-Dec-14,Bourem,0.049
3448,16-Dec-14,Bourem,0.049
3449,21-Dec-14,Bourem,0.046
3450,26-Dec-14,Bourem,0.045
3451,1-Jan-15,Bourem,0.012
3452,6-Jan-15,Bourem,0.002
3453,11-Jan-15,Bourem,0
3454,16-Jan-15,Bourem,0
3455,21-Jan-15,Bourem,0
3456,26-Jan-15,Bourem,0.002
3457,1-Feb-15,Bourem,0.01
3458,6-Feb-15,Bourem,0.011
3459,11-Feb-15,Bourem,0.012
3460,16-Feb-15,Bourem,0.011
3461,21-Feb-15,Bourem,0.01
3462,26-Feb-15,Bourem,0.005
3463,1-Mar-15,Bourem,0
3464,6-Mar-15,Bourem,0
3465,11-Mar-15,Bourem,0
3466,16-Mar-15,Bourem,0
3467,21-Mar-15,Bourem,0.003
3468,26-Mar-15,Bourem,0.037
3469,1-Apr-15,Bourem,0.075
3470,6-Apr-15,Bourem,0.102
3471,11-Apr-15,Bourem,0.116
3472,16-Apr-15,Bourem,0.128
3473,21-Apr-15,Bourem,0.151
3474,26-Apr-15,Bourem,0.205
3475,1-May-15,Bourem,0.242
3476,6-May-15,Bourem,0.279
3477,11-May-15,Bourem,0.295
3478,16-May-15,Bourem,0.283
3479,21-May-15,Bourem,0.275
3480,26-May-15,Bourem,0.357
3481,1-Jun-15,Bourem,0.242
3482,6-Jun-15,Bourem,0.303
3483,11-Jun-15,Bourem,0.293
3484,16-Jun-15,Bourem,0.333
3485,21-Jun-15,Bourem,0.493
3486,26-Jun-15,Bourem,1.048
3487,1-Jul-15,Bourem,6.43
3488,6-Jul-15,Bourem,7.061
3489,11-Jul-15,Bourem,1.149
3490,16-Jul-15,Bourem,4.279
3491,21-Jul-15,Bourem,6.16
3492,26-Jul-15,Bourem,7.864
3493,1-Aug-15,Bourem,4.029
3494,6-Aug-15,Bourem,8.814
3495,11-Aug-15,Bourem,12.561
3496,16-Aug-15,Bourem,10.443
3497,21-Aug-15,Bourem,5.659
3498,26-Aug-15,Bourem,10.932
3499,1-Sep-15,Bourem,1.907
3500,6-Sep-15,Bourem,1.951
3501,11-Sep-15,Bourem,6.698
3502,16-Sep-15,Bourem,6.859
3503,21-Sep-15,Bourem,4.774
3504,26-Sep-15,Bourem,1.516
3505,1-Oct-15,Bourem,1.555
3506,6-Oct-15,Bourem,2.327
3507,11-Oct-15,Bourem,0.494
3508,16-Oct-15,Bourem,0.467
3509,21-Oct-15,Bourem,0.435
3510,26-Oct-15,Bourem,0.35
3511,1-Nov-15,Bourem,0.176
3512,6-Nov-15,Bourem,0.037
3513,11-Nov-15,Bourem,0
3514,16-Nov-15,Bourem,0
3515,21-Nov-15,Bourem,0
3516,26-Nov-15,Bourem,0
3517,1-Dec-15,Bourem,0.033
3518,6-Dec-15,Bourem,0.041
3519,11-Dec-15,Bourem,0.044
3520,16-Dec-15,Bourem,0.045
3521,21-Dec-15,Bourem,0.042
3522,26-Dec-15,Bourem,0.04
3523,1-Jan-16,Bourem,0.012
3524,6-Jan-16,Bourem,0.002
3525,11-Jan-16,Bourem,0
3526,16-Jan-16,Bourem,0
3527,21-Jan-16,Bourem,0
3528,26-Jan-16,Bourem,0.002
3529,1-Feb-16,Bourem,0.01
3530,6-Feb-16,Bourem,0.011
3531,11-Feb-16,Bourem,0.012
3532,16-Feb-16,Bourem,0.011
3533,21-Feb-16,Bourem,0.01
3534,26-Feb-16,Bourem,0.005
3535,1-Mar-16,Bourem,0
3536,6-Mar-16,Bourem,0
3537,11-Mar-16,Bourem,0
3538,16-Mar-16,Bourem,0
3539,21-Mar-16,Bourem,0.003
3540,26-Mar-16,Bourem,0.037
3541,1-Apr-16,Bourem,0.075
3542,6-Apr-16,Bourem,0.119
3543,11-Apr-16,Bourem,0.116
3544,16-Apr-16,Bourem,0.128
3545,21-Apr-16,Bourem,0.151
3546,26-Apr-16,Bourem,0.205
3547,1-May-16,Bourem,0.236
3548,6-May-16,Bourem,0.293
3549,11-May-16,Bourem,0.295
3550,16-May-16,Bourem,0.287
3551,21-May-16,Bourem,0.804
3552,26-May-16,Bourem,0.397
3553,1-Jun-16,Bourem,0.246
3554,6-Jun-16,Bourem,0.285
3555,11-Jun-16,Bourem,0.508
3556,16-Jun-16,Bourem,1.482
3557,21-Jun-16,Bourem,2.72
3558,26-Jun-16,Bourem,2.234
3559,1-Jul-16,Bourem,3.093
3560,6-Jul-16,Bourem,2.765
3561,11-Jul-16,Bourem,1.202
3562,16-Jul-16,Bourem,9.447
3563,21-Jul-16,Bourem,9.221
3564,26-Jul-16,Bourem,6.68
3565,1-Aug-16,Bourem,5.435
3566,6-Aug-16,Bourem,11.064
3567,11-Aug-16,Bourem,10.096
3568,16-Aug-16,Bourem,5.595
3569,21-Aug-16,Bourem,4.696
3570,26-Aug-16,Bourem,6.724
3571,1-Sep-16,Bourem,1.654
3572,6-Sep-16,Bourem,7.285
3573,11-Sep-16,Bourem,5.784
3574,16-Sep-16,Bourem,1.296
3575,21-Sep-16,Bourem,1.518
3576,26-Sep-16,Bourem,2.212
3577,1-Oct-16,Bourem,0.76
3578,6-Oct-16,Bourem,0.644
3579,11-Oct-16,Bourem,0.444
3580,16-Oct-16,Bourem,0.424
3581,21-Oct-16,Bourem,0.389
3582,26-Oct-16,Bourem,0.319
3583,1-Nov-16,Bourem,0.176
3584,6-Nov-16,Bourem,0.037
3585,11-Nov-16,Bourem,0
3586,16-Nov-16,Bourem,0
3587,21-Nov-16,Bourem,0
3588,26-Nov-16,Bourem,0
3589,1-Dec-16,Bourem,0.033
3590,6-Dec-16,Bourem,0.041
3591,11-Dec-16,Bourem,0.044
3592,16-Dec-16,Bourem,0.044
3593,21-Dec-16,Bourem,0.042
3594,26-Dec-16,Bourem,0.04
3595,1-Jan-17,Bourem,0.012
3596,6-Jan-17,Bourem,0.002
3597,11-Jan-17,Bourem,0
3598,16-Jan-17,Bourem,0
3599,21-Jan-17,Bourem,0
3600,26-Jan-17,Bourem,0.002
3601,1-Feb-17,Bourem,0.01
3602,6-Feb-17,Bourem,0.011
3603,11-Feb-17,Bourem,0.012
3604,16-Feb-17,Bourem,0.011
3605,21-Feb-17,Bourem,0.01
3606,26-Feb-17,Bourem,0.005
3607,1-Mar-17,Bourem,0
3608,6-Mar-17,Bourem,0
3609,11-Mar-17,Bourem,0
3610,16-Mar-17,Bourem,0
3611,21-Mar-17,Bourem,0.003
3612,26-Mar-17,Bourem,0.037
3613,1-Apr-17,Bourem,0.075
3614,6-Apr-17,Bourem,0.102
3615,11-Apr-17,Bourem,0.116
3616,16-Apr-17,Bourem,0.128
3617,21-Apr-17,Bourem,0.151
3618,26-Apr-17,Bourem,0.205
3619,1-May-17,Bourem,0.244
3620,6-May-17,Bourem,0.279
3621,11-May-17,Bourem,0.301
3622,16-May-17,Bourem,0.293
3623,21-May-17,Bourem,0.293
3624,26-May-17,Bourem,0.397
3625,1-Jun-17,Bourem,0.29
3626,6-Jun-17,Bourem,0.555
3627,11-Jun-17,Bourem,0.324
3628,16-Jun-17,Bourem,1.766
3629,21-Jun-17,Bourem,1.694
3630,26-Jun-17,Bourem,4.536
3631,1-Jul-17,Bourem,3.963
3632,6-Jul-17,Bourem,6.426
3633,11-Jul-17,Bourem,8.537
3634,16-Jul-17,Bourem,1.223
3635,21-Jul-17,Bourem,10.094
3636,26-Jul-17,Bourem,8.067
3637,1-Aug-17,Bourem,5.405
3638,6-Aug-17,Bourem,15.312
3639,11-Aug-17,Bourem,3.409
3640,16-Aug-17,Bourem,4.66
3641,21-Aug-17,Bourem,14.804
3642,26-Aug-17,Bourem,2.972
3643,1-Sep-17,Bourem,5.973
3644,6-Sep-17,Bourem,2.471
3645,11-Sep-17,Bourem,1.05
3646,16-Sep-17,Bourem,5.525
3647,21-Sep-17,Bourem,3.026
3648,26-Sep-17,Bourem,1.115
3649,1-Oct-17,Bourem,0.768
3650,6-Oct-17,Bourem,0.521
3651,11-Oct-17,Bourem,0.447
3652,16-Oct-17,Bourem,0.423
3653,21-Oct-17,Bourem,0.397
3654,26-Oct-17,Bourem,0.322
3655,1-Nov-17,Bourem,0.176
3656,6-Nov-17,Bourem,0.037
3657,11-Nov-17,Bourem,0
3658,16-Nov-17,Bourem,0
3659,21-Nov-17,Bourem,0
3660,26-Nov-17,Bourem,0
3661,1-Dec-17,Bourem,0.033
3662,6-Dec-17,Bourem,0.041
3663,11-Dec-17,Bourem,0.044
3664,16-Dec-17,Bourem,0.045
3665,21-Dec-17,Bourem,0.042
3666,26-Dec-17,Bourem,0.04
3667,1-Jan-18,Bourem,0.017
3668,6-Jan-18,Bourem,0.009
3669,11-Jan-18,Bourem,0.006
3670,16-Jan-18,Bourem,0.006
3671,21-Jan-18,Bourem,0.006
3672,26-Jan-18,Bourem,0.008
3673,1-Feb-18,Bourem,0.019
3674,6-Feb-18,Bourem,0.017
3675,11-Feb-18,Bourem,0.018
3676,16-Feb-18,Bourem,0.017
3677,21-Feb-18,Bourem,0.015
3678,26-Feb-18,Bourem,0.007
3679,1-Mar-18,Bourem,0.001
3680,6-Mar-18,Bourem,0
3681,11-Mar-18,Bourem,0
3682,16-Mar-18,Bourem,0
3683,21-Mar-18,Bourem,0.003
3684,26-Mar-18,Bourem,0.038
3685,1-Apr-18,Bourem,0.078
3686,6-Apr-18,Bourem,0.108
3687,11-Apr-18,Bourem,0.123
3688,16-Apr-18,Bourem,0.133
3689,21-Apr-18,Bourem,0.157
3690,26-Apr-18,Bourem,0.205
3691,1-May-18,Bourem,0.234
3692,6-May-18,Bourem,0.329
3693,11-May-18,Bourem,0.425
3694,16-May-18,Bourem,0.279
3695,21-May-18,Bourem,0.282
3696,26-May-18,Bourem,0.39
3697,1-Jun-18,Bourem,0.394
3698,6-Jun-18,Bourem,0.387
3699,11-Jun-18,Bourem,0.917
3700,16-Jun-18,Bourem,0.876
3701,21-Jun-18,Bourem,4.047
3702,26-Jun-18,Bourem,1.778
3703,1-Jul-18,Bourem,7.833
3704,6-Jul-18,Bourem,1.931
3705,11-Jul-18,Bourem,6.454
3706,16-Jul-18,Bourem,4.127
3707,21-Jul-18,Bourem,1.124
3708,26-Jul-18,Bourem,4.602
3709,1-Jan-10,Gao,0.009
3710,6-Jan-10,Gao,0.002
3711,11-Jan-10,Gao,0
3712,16-Jan-10,Gao,0
3713,21-Jan-10,Gao,0
3714,26-Jan-10,Gao,0
3715,1-Feb-10,Gao,0.001
3716,6-Feb-10,Gao,0.001
3717,11-Feb-10,Gao,0.001
3718,16-Feb-10,Gao,0.001
3719,21-Feb-10,Gao,0.001
3720,26-Feb-10,Gao,0
3721,1-Mar-10,Gao,0
3722,6-Mar-10,Gao,0
3723,11-Mar-10,Gao,0
3724,16-Mar-10,Gao,0
3725,21-Mar-10,Gao,0.004
3726,26-Mar-10,Gao,0.041
3727,1-Apr-10,Gao,0.072
3728,6-Apr-10,Gao,0.1
3729,11-Apr-10,Gao,0.11
3730,16-Apr-10,Gao,0.119
3731,21-Apr-10,Gao,0.157
3732,26-Apr-10,Gao,0.228
3733,1-May-10,Gao,0.174
3734,6-May-10,Gao,0.189
3735,11-May-10,Gao,0.188
3736,16-May-10,Gao,0.183
3737,21-May-10,Gao,0.235
3738,26-May-10,Gao,1.289
3739,1-Jun-10,Gao,1.212
3740,6-Jun-10,Gao,3.983
3741,11-Jun-10,Gao,2.06
3742,16-Jun-10,Gao,2.131
3743,21-Jun-10,Gao,1.804
3744,26-Jun-10,Gao,2.187
3745,1-Jul-10,Gao,7.478
3746,6-Jul-10,Gao,3.792
3747,11-Jul-10,Gao,4.647
3748,16-Jul-10,Gao,5.516
3749,21-Jul-10,Gao,19.779
3750,26-Jul-10,Gao,16.842
3751,1-Aug-10,Gao,8.31
3752,6-Aug-10,Gao,11.509
3753,11-Aug-10,Gao,12.556
3754,16-Aug-10,Gao,4.905
3755,21-Aug-10,Gao,6.004
3756,26-Aug-10,Gao,25.52
3757,1-Sep-10,Gao,18.335
3758,6-Sep-10,Gao,7.788
3759,11-Sep-10,Gao,4.175
3760,16-Sep-10,Gao,20.339
3761,21-Sep-10,Gao,1.738
3762,26-Sep-10,Gao,2.38
3763,1-Oct-10,Gao,0.868
3764,6-Oct-10,Gao,1.042
3765,11-Oct-10,Gao,2.5
3766,16-Oct-10,Gao,0.585
3767,21-Oct-10,Gao,0.352
3768,26-Oct-10,Gao,0.324
3769,1-Nov-10,Gao,0.201
3770,6-Nov-10,Gao,0.041
3771,11-Nov-10,Gao,0
3772,16-Nov-10,Gao,0
3773,21-Nov-10,Gao,0
3774,26-Nov-10,Gao,0
3775,1-Dec-10,Gao,0.027
3776,6-Dec-10,Gao,0.033
3777,11-Dec-10,Gao,0.037
3778,16-Dec-10,Gao,0.037
3779,21-Dec-10,Gao,0.034
3780,26-Dec-10,Gao,0.033
3781,1-Jan-11,Gao,0.009
3782,6-Jan-11,Gao,0.002
3783,11-Jan-11,Gao,0
3784,16-Jan-11,Gao,0
3785,21-Jan-11,Gao,0
3786,26-Jan-11,Gao,0
3787,1-Feb-11,Gao,0.001
3788,6-Feb-11,Gao,0.001
3789,11-Feb-11,Gao,0.001
3790,16-Feb-11,Gao,0.001
3791,21-Feb-11,Gao,0.001
3792,26-Feb-11,Gao,0
3793,1-Mar-11,Gao,0
3794,6-Mar-11,Gao,0
3795,11-Mar-11,Gao,0
3796,16-Mar-11,Gao,0
3797,21-Mar-11,Gao,0.004
3798,26-Mar-11,Gao,0.041
3799,1-Apr-11,Gao,0.231
3800,6-Apr-11,Gao,0.297
3801,11-Apr-11,Gao,0.108
3802,16-Apr-11,Gao,0.117
3803,21-Apr-11,Gao,0.137
3804,26-Apr-11,Gao,0.171
3805,1-May-11,Gao,0.276
3806,6-May-11,Gao,0.228
3807,11-May-11,Gao,0.24
3808,16-May-11,Gao,0.46
3809,21-May-11,Gao,0.303
3810,26-May-11,Gao,0.791
3811,1-Jun-11,Gao,4.089
3812,6-Jun-11,Gao,0.488
3813,11-Jun-11,Gao,1.037
3814,16-Jun-11,Gao,3.208
3815,21-Jun-11,Gao,1.216
3816,26-Jun-11,Gao,1.866
3817,1-Jul-11,Gao,2.782
3818,6-Jul-11,Gao,14.34
3819,11-Jul-11,Gao,7.309
3820,16-Jul-11,Gao,20.852
3821,21-Jul-11,Gao,7.824
3822,26-Jul-11,Gao,12.545
3823,1-Aug-11,Gao,12.731
3824,6-Aug-11,Gao,7.473
3825,11-Aug-11,Gao,11.373
3826,16-Aug-11,Gao,24.782
3827,21-Aug-11,Gao,5.155
3828,26-Aug-11,Gao,13.131
3829,1-Sep-11,Gao,5.186
3830,6-Sep-11,Gao,3.6
3831,11-Sep-11,Gao,9.137
3832,16-Sep-11,Gao,9.265
3833,21-Sep-11,Gao,7.21
3834,26-Sep-11,Gao,5.6
3835,1-Oct-11,Gao,0.612
3836,6-Oct-11,Gao,0.456
3837,11-Oct-11,Gao,0.474
3838,16-Oct-11,Gao,0.324
3839,21-Oct-11,Gao,0.306
3840,26-Oct-11,Gao,0.257
3841,1-Nov-11,Gao,0.201
3842,6-Nov-11,Gao,0.041
3843,11-Nov-11,Gao,0
3844,16-Nov-11,Gao,0
3845,21-Nov-11,Gao,0
3846,26-Nov-11,Gao,0
3847,1-Dec-11,Gao,0.027
3848,6-Dec-11,Gao,0.033
3849,11-Dec-11,Gao,0.037
3850,16-Dec-11,Gao,0.037
3851,21-Dec-11,Gao,0.034
3852,26-Dec-11,Gao,0.033
3853,1-Jan-12,Gao,0.009
3854,6-Jan-12,Gao,0.002
3855,11-Jan-12,Gao,0
3856,16-Jan-12,Gao,0
3857,21-Jan-12,Gao,0
3858,26-Jan-12,Gao,0
3859,1-Feb-12,Gao,0.001
3860,6-Feb-12,Gao,0.001
3861,11-Feb-12,Gao,0.001
3862,16-Feb-12,Gao,0.001
3863,21-Feb-12,Gao,0.001
3864,26-Feb-12,Gao,0
3865,1-Mar-12,Gao,0
3866,6-Mar-12,Gao,0
3867,11-Mar-12,Gao,0
3868,16-Mar-12,Gao,0
3869,21-Mar-12,Gao,0.004
3870,26-Mar-12,Gao,0.042
3871,1-Apr-12,Gao,0.078
3872,6-Apr-12,Gao,0.107
3873,11-Apr-12,Gao,0.115
3874,16-Apr-12,Gao,0.131
3875,21-Apr-12,Gao,0.155
3876,26-Apr-12,Gao,0.19
3877,1-May-12,Gao,0.163
3878,6-May-12,Gao,0.195
3879,11-May-12,Gao,0.502
3880,16-May-12,Gao,0.225
3881,21-May-12,Gao,0.233
3882,26-May-12,Gao,0.547
3883,1-Jun-12,Gao,1.851
3884,6-Jun-12,Gao,1.886
3885,11-Jun-12,Gao,3.453
3886,16-Jun-12,Gao,1.985
3887,21-Jun-12,Gao,1.296
3888,26-Jun-12,Gao,3.824
3889,1-Jul-12,Gao,8.253
3890,6-Jul-12,Gao,13.941
3891,11-Jul-12,Gao,5.322
3892,16-Jul-12,Gao,5.04
3893,21-Jul-12,Gao,12.512
3894,26-Jul-12,Gao,12.99
3895,1-Aug-12,Gao,12.236
3896,6-Aug-12,Gao,15.442
3897,11-Aug-12,Gao,18.376
3898,16-Aug-12,Gao,10.701
3899,21-Aug-12,Gao,19.227
3900,26-Aug-12,Gao,14.276
3901,1-Sep-12,Gao,7.553
3902,6-Sep-12,Gao,4.887
3903,11-Sep-12,Gao,8.46
3904,16-Sep-12,Gao,25.414
3905,21-Sep-12,Gao,6.518
3906,26-Sep-12,Gao,4.71
3907,1-Oct-12,Gao,2.85
3908,6-Oct-12,Gao,1.246
3909,11-Oct-12,Gao,2.266
3910,16-Oct-12,Gao,2.269
3911,21-Oct-12,Gao,0.406
3912,26-Oct-12,Gao,0.342
3913,1-Nov-12,Gao,0.205
3914,6-Nov-12,Gao,0.041
3915,11-Nov-12,Gao,0
3916,16-Nov-12,Gao,0
3917,21-Nov-12,Gao,0
3918,26-Nov-12,Gao,0
3919,1-Dec-12,Gao,0.027
3920,6-Dec-12,Gao,0.034
3921,11-Dec-12,Gao,0.037
3922,16-Dec-12,Gao,0.037
3923,21-Dec-12,Gao,0.035
3924,26-Dec-12,Gao,0.033
3925,1-Jan-13,Gao,0.008
3926,6-Jan-13,Gao,0.002
3927,11-Jan-13,Gao,0
3928,16-Jan-13,Gao,0
3929,21-Jan-13,Gao,0
3930,26-Jan-13,Gao,0
3931,1-Feb-13,Gao,0
3932,6-Feb-13,Gao,0
3933,11-Feb-13,Gao,0
3934,16-Feb-13,Gao,0
3935,21-Feb-13,Gao,0
3936,26-Feb-13,Gao,0
3937,1-Mar-13,Gao,0
3938,6-Mar-13,Gao,0
3939,11-Mar-13,Gao,0
3940,16-Mar-13,Gao,0
3941,21-Mar-13,Gao,0.004
3942,26-Mar-13,Gao,0.037
3943,1-Apr-13,Gao,0.067
3944,6-Apr-13,Gao,0.095
3945,11-Apr-13,Gao,0.11
3946,16-Apr-13,Gao,0.123
3947,21-Apr-13,Gao,0.151
3948,26-Apr-13,Gao,0.196
3949,1-May-13,Gao,0.166
3950,6-May-13,Gao,0.205
3951,11-May-13,Gao,0.272
3952,16-May-13,Gao,0.772
3953,21-May-13,Gao,0.248
3954,26-May-13,Gao,2.294
3955,1-Jun-13,Gao,0.41
3956,6-Jun-13,Gao,0.806
3957,11-Jun-13,Gao,1.607
3958,16-Jun-13,Gao,0.628
3959,21-Jun-13,Gao,0.66
3960,26-Jun-13,Gao,10.146
3961,1-Jul-13,Gao,10.847
3962,6-Jul-13,Gao,5.905
3963,11-Jul-13,Gao,1.296
3964,16-Jul-13,Gao,2.472
3965,21-Jul-13,Gao,1.317
3966,26-Jul-13,Gao,8.678
3967,1-Aug-13,Gao,9.323
3968,6-Aug-13,Gao,14.182
3969,11-Aug-13,Gao,12.808
3970,16-Aug-13,Gao,11.319
3971,21-Aug-13,Gao,5.665
3972,26-Aug-13,Gao,5.275
3973,1-Sep-13,Gao,9.093
3974,6-Sep-13,Gao,8.094
3975,11-Sep-13,Gao,1.33
3976,16-Sep-13,Gao,3.401
3977,21-Sep-13,Gao,5.349
3978,26-Sep-13,Gao,3.45
3979,1-Oct-13,Gao,4.828
3980,6-Oct-13,Gao,1.849
3981,11-Oct-13,Gao,0.449
3982,16-Oct-13,Gao,0.426
3983,21-Oct-13,Gao,0.418
3984,26-Oct-13,Gao,0.399
3985,1-Nov-13,Gao,0.196
3986,6-Nov-13,Gao,0.04
3987,11-Nov-13,Gao,0
3988,16-Nov-13,Gao,0
3989,21-Nov-13,Gao,0
3990,26-Nov-13,Gao,0
3991,1-Dec-13,Gao,0.024
3992,6-Dec-13,Gao,0.03
3993,11-Dec-13,Gao,0.032
3994,16-Dec-13,Gao,0.032
3995,21-Dec-13,Gao,0.031
3996,26-Dec-13,Gao,0.029
3997,1-Jan-14,Gao,0.009
3998,6-Jan-14,Gao,0.002
3999,11-Jan-14,Gao,0
4000,16-Jan-14,Gao,0
4001,21-Jan-14,Gao,0
4002,26-Jan-14,Gao,0
4003,1-Feb-14,Gao,0.001
4004,6-Feb-14,Gao,0.001
4005,11-Feb-14,Gao,0.001
4006,16-Feb-14,Gao,0.001
4007,21-Feb-14,Gao,0.001
4008,26-Feb-14,Gao,0
4009,1-Mar-14,Gao,0
4010,6-Mar-14,Gao,0
4011,11-Mar-14,Gao,0
4012,16-Mar-14,Gao,0
4013,21-Mar-14,Gao,0.004
4014,26-Mar-14,Gao,0.041
4015,1-Apr-14,Gao,0.081
4016,6-Apr-14,Gao,0.106
4017,11-Apr-14,Gao,0.123
4018,16-Apr-14,Gao,0.136
4019,21-Apr-14,Gao,0.164
4020,26-Apr-14,Gao,0.222
4021,1-May-14,Gao,0.179
4022,6-May-14,Gao,0.816
4023,11-May-14,Gao,0.219
4024,16-May-14,Gao,0.695
4025,21-May-14,Gao,0.294
4026,26-May-14,Gao,1.12
4027,1-Jun-14,Gao,0.506
4028,6-Jun-14,Gao,0.826
4029,11-Jun-14,Gao,1.644
4030,16-Jun-14,Gao,0.594
4031,21-Jun-14,Gao,2.274
4032,26-Jun-14,Gao,6.666
4033,1-Jul-14,Gao,5.524
4034,6-Jul-14,Gao,11.629
4035,11-Jul-14,Gao,8.39
4036,16-Jul-14,Gao,2.412
4037,21-Jul-14,Gao,21.827
4038,26-Jul-14,Gao,7.138
4039,1-Aug-14,Gao,17.693
4040,6-Aug-14,Gao,12.32
4041,11-Aug-14,Gao,18.758
4042,16-Aug-14,Gao,5.715
4043,21-Aug-14,Gao,15.601
4044,26-Aug-14,Gao,4.356
4045,1-Sep-14,Gao,5.849
4046,6-Sep-14,Gao,8.511
4047,11-Sep-14,Gao,3.886
4048,16-Sep-14,Gao,4.116
4049,21-Sep-14,Gao,1.273
4050,26-Sep-14,Gao,0.985
4051,1-Oct-14,Gao,1.173
4052,6-Oct-14,Gao,0.515
4053,11-Oct-14,Gao,0.369
4054,16-Oct-14,Gao,0.348
4055,21-Oct-14,Gao,0.337
4056,26-Oct-14,Gao,0.342
4057,1-Nov-14,Gao,0.2
4058,6-Nov-14,Gao,0.041
4059,11-Nov-14,Gao,0
4060,16-Nov-14,Gao,0
4061,21-Nov-14,Gao,0
4062,26-Nov-14,Gao,0
4063,1-Dec-14,Gao,0.027
4064,6-Dec-14,Gao,0.034
4065,11-Dec-14,Gao,0.037
4066,16-Dec-14,Gao,0.037
4067,21-Dec-14,Gao,0.035
4068,26-Dec-14,Gao,0.033
4069,1-Jan-15,Gao,0.008
4070,6-Jan-15,Gao,0.002
4071,11-Jan-15,Gao,0
4072,16-Jan-15,Gao,0
4073,21-Jan-15,Gao,0
4074,26-Jan-15,Gao,0
4075,1-Feb-15,Gao,0
4076,6-Feb-15,Gao,0
4077,11-Feb-15,Gao,0
4078,16-Feb-15,Gao,0
4079,21-Feb-15,Gao,0
4080,26-Feb-15,Gao,0
4081,1-Mar-15,Gao,0
4082,6-Mar-15,Gao,0
4083,11-Mar-15,Gao,0
4084,16-Mar-15,Gao,0
4085,21-Mar-15,Gao,0.004
4086,26-Mar-15,Gao,0.037
4087,1-Apr-15,Gao,0.067
4088,6-Apr-15,Gao,0.095
4089,11-Apr-15,Gao,0.108
4090,16-Apr-15,Gao,0.12
4091,21-Apr-15,Gao,0.151
4092,26-Apr-15,Gao,0.197
4093,1-May-15,Gao,0.429
4094,6-May-15,Gao,0.209
4095,11-May-15,Gao,0.246
4096,16-May-15,Gao,0.189
4097,21-May-15,Gao,0.225
4098,26-May-15,Gao,0.42
4099,1-Jun-15,Gao,1.723
4100,6-Jun-15,Gao,2.785
4101,11-Jun-15,Gao,0.712
4102,16-Jun-15,Gao,0.675
4103,21-Jun-15,Gao,1.155
4104,26-Jun-15,Gao,4.447
4105,1-Jul-15,Gao,9.893
4106,6-Jul-15,Gao,8.923
4107,11-Jul-15,Gao,2.864
4108,16-Jul-15,Gao,11.674
4109,21-Jul-15,Gao,7.171
4110,26-Jul-15,Gao,8.718
4111,1-Aug-15,Gao,7.376
4112,6-Aug-15,Gao,18.705
4113,11-Aug-15,Gao,10.064
4114,16-Aug-15,Gao,9.84
4115,21-Aug-15,Gao,6.896
4116,26-Aug-15,Gao,10.703
4117,1-Sep-15,Gao,6.555
4118,6-Sep-15,Gao,0.98
4119,11-Sep-15,Gao,11.943
4120,16-Sep-15,Gao,12.178
4121,21-Sep-15,Gao,5.058
4122,26-Sep-15,Gao,3.781
4123,1-Oct-15,Gao,0.836
4124,6-Oct-15,Gao,1.545
4125,11-Oct-15,Gao,0.413
4126,16-Oct-15,Gao,0.372
4127,21-Oct-15,Gao,0.363
4128,26-Oct-15,Gao,0.284
4129,1-Nov-15,Gao,0.196
4130,6-Nov-15,Gao,0.04
4131,11-Nov-15,Gao,0
4132,16-Nov-15,Gao,0
4133,21-Nov-15,Gao,0
4134,26-Nov-15,Gao,0
4135,1-Dec-15,Gao,0.024
4136,6-Dec-15,Gao,0.03
